file_name,bbox,category_id
006188.jpg,"[337.0, 1252.0, 358.0, 233.0]",13
006189.jpg,"[370.0, 986.0, 187.0, 460.0]",1
006189.jpg,"[350.0, 1314.0, 345.0, 171.0]",13
006189.jpg,"[692.0, 1365.0, 125.0, 120.0]",13
006189.jpg,"[929.0, 345.0, 296.0, 391.0]",2
006189.jpg,"[455.0, 120.0, 239.0, 454.0]",2
006189.jpg,"[872.0, 1152.0, 304.0, 296.0]",2
006191.jpg,"[708.0, 0.0, 223.0, 136.0]",4
006191.jpg,"[617.0, 1435.0, 83.0, 50.0]",13
006191.jpg,"[691.0, 1435.0, 99.0, 50.0]",13
006191.jpg,"[930.0, 464.0, 296.0, 391.0]",2
006191.jpg,"[376.0, 1099.0, 178.0, 386.0]",1
006191.jpg,"[455.0, 240.0, 238.0, 453.0]",2
006191.jpg,"[872.0, 1264.0, 304.0, 221.0]",2
006192.jpg,"[454.0, 299.0, 239.0, 454.0]",2
006192.jpg,"[660.0, 0.0, 275.0, 196.0]",4
006192.jpg,"[930.0, 524.0, 296.0, 391.0]",2
006192.jpg,"[867.0, 1327.0, 260.0, 158.0]",2
006192.jpg,"[366.0, 1163.0, 182.0, 322.0]",1
006192.jpg,"[617.0, 1435.0, 83.0, 50.0]",13
006194.jpg,"[592.0, 0.0, 344.0, 315.0]",4
006194.jpg,"[454.0, 419.0, 239.0, 454.0]",2
006194.jpg,"[1172.0, 0.0, 196.0, 62.0]",1
006194.jpg,"[930.0, 643.0, 297.0, 391.0]",2
006194.jpg,"[363.0, 1277.0, 176.0, 208.0]",1
006194.jpg,"[912.0, 1445.0, 98.0, 40.0]",2
006195.jpg,"[591.0, 0.0, 345.0, 374.0]",4
006195.jpg,"[1173.0, 0.0, 243.0, 121.0]",1
006195.jpg,"[931.0, 703.0, 297.0, 391.0]",2
006195.jpg,"[365.0, 1337.0, 172.0, 148.0]",1
006195.jpg,"[912.0, 1445.0, 98.0, 40.0]",2
006195.jpg,"[454.0, 479.0, 238.0, 453.0]",2
006197.jpg,"[1174.0, 0.0, 304.0, 239.0]",1
006197.jpg,"[454.0, 598.0, 238.0, 454.0]",2
006197.jpg,"[367.0, 1397.0, 169.0, 88.0]",1
006197.jpg,"[931.0, 823.0, 298.0, 390.0]",2
006197.jpg,"[591.0, 70.0, 345.0, 424.0]",4
006198.jpg,"[931.0, 882.0, 298.0, 391.0]",2
006198.jpg,"[453.0, 658.0, 238.0, 454.0]",2
006198.jpg,"[592.0, 131.0, 344.0, 422.0]",4
006198.jpg,"[1175.0, 0.0, 313.0, 298.0]",1
006200.jpg,"[453.0, 777.0, 238.0, 454.0]",2
006200.jpg,"[932.0, 1002.0, 298.0, 390.0]",2
006200.jpg,"[1176.0, 80.0, 323.0, 336.0]",1
006200.jpg,"[593.0, 252.0, 344.0, 420.0]",4
006201.jpg,"[453.0, 837.0, 238.0, 454.0]",2
006201.jpg,"[593.0, 313.0, 344.0, 419.0]",4
006201.jpg,"[1177.0, 139.0, 322.0, 337.0]",1
006201.jpg,"[932.0, 1062.0, 299.0, 390.0]",2
006203.jpg,"[932.0, 1180.0, 299.0, 305.0]",2
006203.jpg,"[594.0, 434.0, 343.0, 417.0]",4
006203.jpg,"[452.0, 956.0, 238.0, 455.0]",2
006203.jpg,"[1178.0, 259.0, 322.0, 335.0]",1
006203.jpg,"[1347.0, 0.0, 64.0, 27.0]",14
006205.jpg,"[453.0, 1075.0, 241.0, 410.0]",2
006205.jpg,"[1305.0, 0.0, 111.0, 146.0]",14
006205.jpg,"[930.0, 1302.0, 299.0, 183.0]",2
006205.jpg,"[595.0, 555.0, 343.0, 415.0]",4
006205.jpg,"[1179.0, 378.0, 323.0, 334.0]",1
006206.jpg,"[928.0, 1364.0, 230.0, 121.0]",2
006206.jpg,"[596.0, 616.0, 342.0, 414.0]",4
006206.jpg,"[453.0, 1133.0, 244.0, 352.0]",2
006206.jpg,"[1290.0, 0.0, 128.0, 206.0]",14
006206.jpg,"[1180.0, 437.0, 322.0, 334.0]",1
006207.jpg,"[453.0, 1192.0, 248.0, 293.0]",2
006207.jpg,"[898.0, 0.0, 326.0, 60.0]",3
006207.jpg,"[1275.0, 0.0, 146.0, 266.0]",14
006207.jpg,"[596.0, 677.0, 342.0, 412.0]",4
006207.jpg,"[1180.0, 497.0, 323.0, 333.0]",1
006207.jpg,"[938.0, 1425.0, 173.0, 60.0]",2
006208.jpg,"[1256.0, 0.0, 167.0, 326.0]",14
006208.jpg,"[895.0, 0.0, 330.0, 119.0]",3
006208.jpg,"[454.0, 1255.0, 233.0, 230.0]",2
006208.jpg,"[597.0, 737.0, 341.0, 412.0]",4
006208.jpg,"[938.0, 1425.0, 173.0, 60.0]",2
006208.jpg,"[1181.0, 556.0, 323.0, 333.0]",1
006209.jpg,"[455.0, 1317.0, 217.0, 168.0]",2
006209.jpg,"[892.0, 0.0, 333.0, 179.0]",3
006209.jpg,"[1182.0, 616.0, 322.0, 332.0]",1
006209.jpg,"[1264.0, 0.0, 161.0, 385.0]",14
006209.jpg,"[598.0, 798.0, 341.0, 410.0]",4
006210.jpg,"[598.0, 859.0, 341.0, 409.0]",4
006210.jpg,"[460.0, 1374.0, 200.0, 111.0]",2
006210.jpg,"[1264.0, 59.0, 162.0, 386.0]",14
006210.jpg,"[1182.0, 675.0, 323.0, 332.0]",1
006210.jpg,"[889.0, 0.0, 337.0, 238.0]",3
006211.jpg,"[886.0, 0.0, 341.0, 298.0]",3
006211.jpg,"[493.0, 1430.0, 155.0, 55.0]",2
006211.jpg,"[599.0, 919.0, 340.0, 409.0]",4
006211.jpg,"[1264.0, 118.0, 162.0, 386.0]",14
006211.jpg,"[1183.0, 735.0, 322.0, 331.0]",1
006214.jpg,"[879.0, 103.0, 350.0, 373.0]",3
006214.jpg,"[1265.0, 295.0, 161.0, 386.0]",14
006214.jpg,"[1185.0, 914.0, 322.0, 330.0]",1
006214.jpg,"[599.0, 1098.0, 339.0, 387.0]",4
006215.jpg,"[1265.0, 355.0, 162.0, 386.0]",14
006215.jpg,"[880.0, 162.0, 349.0, 373.0]",3
006215.jpg,"[598.0, 1155.0, 322.0, 330.0]",4
006215.jpg,"[1185.0, 973.0, 323.0, 330.0]",1
006217.jpg,"[597.0, 1273.0, 274.0, 212.0]",4
006217.jpg,"[769.0, 0.0, 256.0, 30.0]",3
006217.jpg,"[881.0, 280.0, 350.0, 374.0]",3
006217.jpg,"[1266.0, 473.0, 161.0, 386.0]",14
006217.jpg,"[1187.0, 1092.0, 322.0, 329.0]",1
006219.jpg,"[738.0, 0.0, 364.0, 156.0]",3
006219.jpg,"[881.0, 398.0, 351.0, 375.0]",3
006219.jpg,"[1266.0, 591.0, 161.0, 387.0]",14
006219.jpg,"[1203.0, 1206.0, 310.0, 279.0]",1
006219.jpg,"[597.0, 1401.0, 210.0, 84.0]",4
006220.jpg,"[1267.0, 650.0, 160.0, 387.0]",14
006220.jpg,"[882.0, 457.0, 350.0, 376.0]",3
006220.jpg,"[754.0, 0.0, 364.0, 211.0]",3
006220.jpg,"[637.0, 1461.0, 82.0, 24.0]",4
006220.jpg,"[1258.0, 1263.0, 257.0, 222.0]",1
006222.jpg,"[1267.0, 769.0, 161.0, 386.0]",14
006222.jpg,"[882.0, 575.0, 352.0, 376.0]",3
006222.jpg,"[1375.0, 1384.0, 141.0, 101.0]",1
006222.jpg,"[744.0, 0.0, 380.0, 332.0]",3
006224.jpg,"[883.0, 693.0, 352.0, 377.0]",3
006224.jpg,"[1268.0, 887.0, 160.0, 387.0]",14
006224.jpg,"[1446.0, 1447.0, 69.0, 38.0]",1
006224.jpg,"[1007.0, 0.0, 214.0, 78.0]",14
006224.jpg,"[739.0, 94.0, 389.0, 357.0]",3
006225.jpg,"[883.0, 752.0, 353.0, 378.0]",3
006225.jpg,"[739.0, 155.0, 389.0, 355.0]",3
006225.jpg,"[1268.0, 946.0, 160.0, 387.0]",14
006225.jpg,"[1004.0, 0.0, 216.0, 134.0]",14
006225.jpg,"[1303.0, 0.0, 82.0, 68.0]",2
006226.jpg,"[1598.0, 0.0, 107.0, 37.0]",1
006226.jpg,"[1287.0, 0.0, 126.0, 126.0]",2
006226.jpg,"[884.0, 811.0, 352.0, 378.0]",3
006226.jpg,"[1001.0, 20.0, 219.0, 170.0]",14
006226.jpg,"[1268.0, 1005.0, 161.0, 387.0]",14
006226.jpg,"[739.0, 215.0, 390.0, 354.0]",3
006227.jpg,"[884.0, 870.0, 353.0, 379.0]",3
006227.jpg,"[1468.0, 0.0, 250.0, 96.0]",1
006227.jpg,"[1268.0, 1065.0, 161.0, 386.0]",14
006227.jpg,"[1272.0, 0.0, 184.0, 185.0]",2
006227.jpg,"[1001.0, 79.0, 219.0, 169.0]",14
006227.jpg,"[738.0, 275.0, 391.0, 352.0]",3
006229.jpg,"[1263.0, 1185.0, 161.0, 300.0]",14
006229.jpg,"[885.0, 988.0, 353.0, 379.0]",3
006229.jpg,"[1451.0, 0.0, 269.0, 216.0]",1
006229.jpg,"[328.0, 0.0, 251.0, 57.0]",7
006229.jpg,"[1002.0, 196.0, 220.0, 170.0]",14
006229.jpg,"[738.0, 396.0, 391.0, 349.0]",3
006229.jpg,"[1253.0, 0.0, 215.0, 301.0]",2
006229.jpg,"[1478.0, 0.0, 99.0, 27.0]",13
006230.jpg,"[327.0, 0.0, 285.0, 115.0]",7
006230.jpg,"[1002.0, 255.0, 220.0, 170.0]",14
006230.jpg,"[738.0, 456.0, 391.0, 348.0]",3
006230.jpg,"[1456.0, 54.0, 265.0, 221.0]",1
006230.jpg,"[885.0, 1047.0, 354.0, 380.0]",3
006230.jpg,"[1469.0, 0.0, 118.0, 84.0]",13
006230.jpg,"[1260.0, 1245.0, 161.0, 240.0]",14
006230.jpg,"[1253.0, 0.0, 219.0, 359.0]",2
006232.jpg,"[1252.0, 24.0, 227.0, 450.0]",2
006232.jpg,"[671.0, 0.0, 63.0, 35.0]",14
006232.jpg,"[1451.0, 52.0, 137.0, 146.0]",13
006232.jpg,"[448.0, 0.0, 163.0, 58.0]",13
006232.jpg,"[327.0, 5.0, 320.0, 227.0]",7
006232.jpg,"[1003.0, 372.0, 221.0, 171.0]",14
006232.jpg,"[879.0, 1161.0, 354.0, 324.0]",3
006232.jpg,"[841.0, 0.0, 271.0, 43.0]",10
006232.jpg,"[738.0, 577.0, 391.0, 344.0]",3
006232.jpg,"[1259.0, 1362.0, 160.0, 123.0]",14
006232.jpg,"[1457.0, 173.0, 266.0, 222.0]",1
006234.jpg,"[1399.0, 0.0, 104.0, 105.0]",13
006234.jpg,"[1286.0, 1423.0, 129.0, 62.0]",14
006234.jpg,"[875.0, 1279.0, 354.0, 206.0]",3
006234.jpg,"[804.0, 0.0, 309.0, 157.0]",10
006234.jpg,"[1004.0, 489.0, 221.0, 171.0]",14
006234.jpg,"[326.0, 124.0, 321.0, 228.0]",7
006234.jpg,"[451.0, 0.0, 212.0, 176.0]",13
006234.jpg,"[658.0, 0.0, 152.0, 149.0]",14
006234.jpg,"[1445.0, 167.0, 144.0, 151.0]",13
006234.jpg,"[1459.0, 292.0, 265.0, 222.0]",1
006234.jpg,"[737.0, 698.0, 392.0, 340.0]",3
006234.jpg,"[1254.0, 145.0, 227.0, 450.0]",2
006236.jpg,"[805.0, 62.0, 310.0, 217.0]",10
006236.jpg,"[662.0, 52.0, 155.0, 212.0]",14
006236.jpg,"[290.0, 0.0, 377.0, 68.0]",4
006236.jpg,"[1400.0, 118.0, 104.0, 106.0]",13
006236.jpg,"[1439.0, 283.0, 152.0, 154.0]",13
006236.jpg,"[449.0, 50.0, 221.0, 250.0]",13
006236.jpg,"[1004.0, 606.0, 222.0, 172.0]",14
006236.jpg,"[1461.0, 411.0, 265.0, 222.0]",1
006236.jpg,"[1256.0, 265.0, 227.0, 450.0]",2
006236.jpg,"[737.0, 818.0, 393.0, 338.0]",3
006236.jpg,"[958.0, 1406.0, 196.0, 79.0]",3
006236.jpg,"[326.0, 243.0, 322.0, 230.0]",7
006237.jpg,"[737.0, 879.0, 393.0, 336.0]",3
006237.jpg,"[325.0, 303.0, 323.0, 231.0]",7
006237.jpg,"[1256.0, 326.0, 228.0, 449.0]",2
006237.jpg,"[1400.0, 177.0, 105.0, 106.0]",13
006237.jpg,"[292.0, 0.0, 389.0, 108.0]",4
006237.jpg,"[1433.0, 0.0, 105.0, 35.0]",10
006237.jpg,"[661.0, 112.0, 156.0, 211.0]",14
006237.jpg,"[449.0, 106.0, 222.0, 254.0]",13
006237.jpg,"[1005.0, 665.0, 222.0, 172.0]",14
006237.jpg,"[992.0, 1461.0, 80.0, 24.0]",3
006237.jpg,"[1462.0, 471.0, 265.0, 222.0]",1
006237.jpg,"[805.0, 121.0, 310.0, 217.0]",10
006237.jpg,"[1436.0, 341.0, 155.0, 156.0]",13
006238.jpg,"[295.0, 0.0, 396.0, 131.0]",4
006238.jpg,"[1433.0, 0.0, 156.0, 94.0]",10
006238.jpg,"[736.0, 939.0, 394.0, 334.0]",3
006238.jpg,"[1005.0, 723.0, 223.0, 173.0]",14
006238.jpg,"[450.0, 161.0, 222.0, 260.0]",13
006238.jpg,"[992.0, 1461.0, 80.0, 24.0]",3
006238.jpg,"[806.0, 180.0, 310.0, 217.0]",10
006238.jpg,"[325.0, 362.0, 323.0, 232.0]",7
006238.jpg,"[661.0, 171.0, 157.0, 211.0]",14
006238.jpg,"[1463.0, 530.0, 265.0, 223.0]",1
006238.jpg,"[1435.0, 400.0, 157.0, 157.0]",13
006238.jpg,"[1257.0, 386.0, 227.0, 450.0]",2
006238.jpg,"[1400.0, 236.0, 106.0, 106.0]",13
006239.jpg,"[309.0, 22.0, 378.0, 130.0]",4
006239.jpg,"[1434.0, 0.0, 160.0, 153.0]",10
006239.jpg,"[661.0, 230.0, 157.0, 211.0]",14
006239.jpg,"[450.0, 216.0, 223.0, 265.0]",13
006239.jpg,"[806.0, 240.0, 310.0, 216.0]",10
006239.jpg,"[736.0, 999.0, 394.0, 333.0]",3
006239.jpg,"[1463.0, 590.0, 266.0, 222.0]",1
006239.jpg,"[1258.0, 446.0, 227.0, 450.0]",2
006239.jpg,"[1005.0, 782.0, 223.0, 173.0]",14
006239.jpg,"[1401.0, 295.0, 106.0, 107.0]",13
006239.jpg,"[1434.0, 459.0, 159.0, 158.0]",13
006239.jpg,"[325.0, 422.0, 323.0, 232.0]",7
006240.jpg,"[1434.0, 0.0, 171.0, 213.0]",10
006240.jpg,"[918.0, 0.0, 158.0, 69.0]",14
006240.jpg,"[306.0, 43.0, 378.0, 130.0]",4
006240.jpg,"[661.0, 290.0, 157.0, 210.0]",14
006240.jpg,"[807.0, 299.0, 310.0, 216.0]",10
006240.jpg,"[450.0, 272.0, 224.0, 270.0]",13
006240.jpg,"[1433.0, 518.0, 160.0, 159.0]",13
006240.jpg,"[324.0, 481.0, 324.0, 234.0]",7
006240.jpg,"[1259.0, 506.0, 227.0, 450.0]",2
006240.jpg,"[736.0, 1059.0, 394.0, 332.0]",3
006240.jpg,"[1464.0, 650.0, 266.0, 222.0]",1
006240.jpg,"[913.0, 0.0, 98.0, 24.0]",11
006240.jpg,"[1401.0, 354.0, 107.0, 107.0]",13
006240.jpg,"[1006.0, 840.0, 223.0, 173.0]",14
006241.jpg,"[661.0, 349.0, 158.0, 210.0]",14
006241.jpg,"[1260.0, 566.0, 227.0, 451.0]",2
006241.jpg,"[1465.0, 709.0, 266.0, 223.0]",1
006241.jpg,"[861.0, 0.0, 253.0, 128.0]",14
006241.jpg,"[1435.0, 0.0, 173.0, 272.0]",10
006241.jpg,"[1432.0, 577.0, 162.0, 160.0]",13
006241.jpg,"[451.0, 327.0, 224.0, 275.0]",13
006241.jpg,"[807.0, 358.0, 310.0, 216.0]",10
006241.jpg,"[309.0, 70.0, 387.0, 130.0]",4
006241.jpg,"[1006.0, 899.0, 224.0, 173.0]",14
006241.jpg,"[736.0, 1120.0, 394.0, 329.0]",3
006241.jpg,"[1401.0, 413.0, 107.0, 107.0]",13
006241.jpg,"[886.0, 0.0, 198.0, 87.0]",11
006241.jpg,"[324.0, 541.0, 325.0, 234.0]",7
006242.jpg,"[1006.0, 957.0, 224.0, 174.0]",14
006242.jpg,"[843.0, 0.0, 267.0, 186.0]",14
006242.jpg,"[1321.0, 0.0, 74.0, 98.0]",1
006242.jpg,"[891.0, 0.0, 280.0, 155.0]",11
006242.jpg,"[307.0, 96.0, 387.0, 130.0]",4
006242.jpg,"[1436.0, 0.0, 181.0, 331.0]",10
006242.jpg,"[660.0, 408.0, 159.0, 210.0]",14
006242.jpg,"[1431.0, 636.0, 164.0, 161.0]",13
006242.jpg,"[451.0, 383.0, 225.0, 280.0]",13
006242.jpg,"[807.0, 417.0, 311.0, 215.0]",10
006242.jpg,"[1466.0, 769.0, 266.0, 222.0]",1
006242.jpg,"[1260.0, 627.0, 228.0, 450.0]",2
006242.jpg,"[324.0, 601.0, 325.0, 235.0]",7
006242.jpg,"[1401.0, 472.0, 108.0, 108.0]",13
006242.jpg,"[735.0, 1171.0, 394.0, 314.0]",3
006244.jpg,"[1402.0, 591.0, 109.0, 107.0]",13
006244.jpg,"[1283.0, 0.0, 150.0, 234.0]",1
006244.jpg,"[892.0, 0.0, 336.0, 280.0]",11
006244.jpg,"[1007.0, 1075.0, 225.0, 174.0]",14
006244.jpg,"[319.0, 156.0, 387.0, 130.0]",4
006244.jpg,"[846.0, 0.0, 285.0, 303.0]",14
006244.jpg,"[323.0, 720.0, 326.0, 236.0]",7
006244.jpg,"[1262.0, 747.0, 228.0, 451.0]",2
006244.jpg,"[1468.0, 888.0, 266.0, 223.0]",1
006244.jpg,"[767.0, 1284.0, 361.0, 201.0]",3
006244.jpg,"[452.0, 501.0, 226.0, 283.0]",13
006244.jpg,"[1429.0, 754.0, 167.0, 162.0]",13
006244.jpg,"[660.0, 527.0, 160.0, 209.0]",14
006244.jpg,"[1437.0, 46.0, 188.0, 403.0]",10
006244.jpg,"[808.0, 536.0, 311.0, 214.0]",10
006245.jpg,"[893.0, 30.0, 334.0, 313.0]",11
006245.jpg,"[846.0, 11.0, 288.0, 351.0]",14
006245.jpg,"[320.0, 183.0, 388.0, 130.0]",4
006245.jpg,"[1438.0, 106.0, 188.0, 402.0]",10
006245.jpg,"[660.0, 586.0, 160.0, 210.0]",14
006245.jpg,"[1428.0, 813.0, 169.0, 163.0]",13
006245.jpg,"[809.0, 595.0, 310.0, 214.0]",10
006245.jpg,"[1469.0, 947.0, 266.0, 223.0]",1
006245.jpg,"[1263.0, 807.0, 228.0, 451.0]",2
006245.jpg,"[1007.0, 1133.0, 225.0, 175.0]",14
006245.jpg,"[810.0, 1347.0, 317.0, 138.0]",3
006245.jpg,"[1277.0, 0.0, 166.0, 302.0]",1
006245.jpg,"[452.0, 561.0, 227.0, 283.0]",13
006245.jpg,"[1402.0, 650.0, 110.0, 108.0]",13
006245.jpg,"[323.0, 779.0, 326.0, 238.0]",7
006247.jpg,"[845.0, 131.0, 289.0, 350.0]",14
006247.jpg,"[894.0, 148.0, 333.0, 317.0]",11
006247.jpg,"[810.0, 713.0, 310.0, 214.0]",10
006247.jpg,"[660.0, 705.0, 161.0, 209.0]",14
006247.jpg,"[1439.0, 225.0, 188.0, 402.0]",10
006247.jpg,"[1267.0, 0.0, 186.0, 430.0]",1
006247.jpg,"[1427.0, 931.0, 172.0, 165.0]",13
006247.jpg,"[453.0, 680.0, 228.0, 285.0]",13
006247.jpg,"[1265.0, 928.0, 228.0, 451.0]",2
006247.jpg,"[829.0, 1414.0, 134.0, 70.0]",3
006247.jpg,"[326.0, 252.0, 388.0, 130.0]",4
006247.jpg,"[1403.0, 768.0, 110.0, 108.0]",13
006247.jpg,"[1470.0, 1066.0, 266.0, 224.0]",1
006247.jpg,"[1008.0, 1250.0, 226.0, 175.0]",14
006247.jpg,"[322.0, 899.0, 328.0, 238.0]",7
006249.jpg,"[1472.0, 1185.0, 266.0, 224.0]",1
006249.jpg,"[896.0, 267.0, 331.0, 320.0]",11
006249.jpg,"[1260.0, 30.0, 194.0, 523.0]",1
006249.jpg,"[810.0, 832.0, 311.0, 213.0]",10
006249.jpg,"[845.0, 250.0, 289.0, 351.0]",14
006249.jpg,"[326.0, 334.0, 388.0, 130.0]",4
006249.jpg,"[1440.0, 344.0, 189.0, 401.0]",10
006249.jpg,"[659.0, 823.0, 163.0, 209.0]",14
006249.jpg,"[1007.0, 1361.0, 225.0, 124.0]",14
006249.jpg,"[322.0, 1018.0, 328.0, 240.0]",7
006249.jpg,"[1266.0, 1049.0, 228.0, 436.0]",2
006249.jpg,"[1425.0, 1050.0, 175.0, 166.0]",13
006249.jpg,"[454.0, 799.0, 229.0, 287.0]",13
006249.jpg,"[1403.0, 886.0, 112.0, 109.0]",13
006249.jpg,"[1096.0, 0.0, 157.0, 95.0]",13
006250.jpg,"[1404.0, 945.0, 112.0, 109.0]",13
006250.jpg,"[1096.0, 0.0, 157.0, 154.0]",13
006250.jpg,"[1259.0, 91.0, 196.0, 521.0]",1
006250.jpg,"[896.0, 326.0, 331.0, 322.0]",11
006250.jpg,"[845.0, 310.0, 289.0, 351.0]",14
006250.jpg,"[1424.0, 1109.0, 177.0, 167.0]",13
006250.jpg,"[1473.0, 1245.0, 266.0, 224.0]",1
006250.jpg,"[326.0, 375.0, 389.0, 131.0]",4
006250.jpg,"[1010.0, 1427.0, 205.0, 58.0]",14
006250.jpg,"[321.0, 1077.0, 329.0, 242.0]",7
006250.jpg,"[1441.0, 404.0, 189.0, 400.0]",10
006250.jpg,"[659.0, 882.0, 163.0, 209.0]",14
006250.jpg,"[1267.0, 1109.0, 228.0, 376.0]",2
006250.jpg,"[454.0, 858.0, 230.0, 289.0]",13
006250.jpg,"[811.0, 891.0, 311.0, 213.0]",10
006252.jpg,"[845.0, 430.0, 289.0, 350.0]",14
006252.jpg,"[455.0, 977.0, 231.0, 291.0]",13
006252.jpg,"[1422.0, 1227.0, 180.0, 168.0]",13
006252.jpg,"[659.0, 1001.0, 164.0, 208.0]",14
006252.jpg,"[1442.0, 523.0, 189.0, 400.0]",10
006252.jpg,"[327.0, 457.0, 389.0, 131.0]",4
006252.jpg,"[812.0, 1009.0, 311.0, 213.0]",10
006252.jpg,"[1097.0, 34.0, 157.0, 238.0]",13
006252.jpg,"[1269.0, 1229.0, 228.0, 256.0]",2
006252.jpg,"[321.0, 1197.0, 330.0, 242.0]",7
006252.jpg,"[1469.0, 1373.0, 267.0, 112.0]",1
006252.jpg,"[1258.0, 214.0, 200.0, 517.0]",1
006252.jpg,"[1404.0, 1063.0, 113.0, 110.0]",13
006252.jpg,"[898.0, 445.0, 329.0, 325.0]",11
006253.jpg,"[658.0, 1060.0, 166.0, 208.0]",14
006253.jpg,"[1443.0, 582.0, 189.0, 400.0]",10
006253.jpg,"[327.0, 498.0, 389.0, 131.0]",4
006253.jpg,"[320.0, 1259.0, 330.0, 226.0]",7
006253.jpg,"[1270.0, 1283.0, 229.0, 202.0]",2
006253.jpg,"[1462.0, 1427.0, 178.0, 58.0]",1
006253.jpg,"[455.0, 1036.0, 232.0, 292.0]",13
006253.jpg,"[1405.0, 1122.0, 113.0, 110.0]",13
006253.jpg,"[845.0, 490.0, 289.0, 350.0]",14
006253.jpg,"[898.0, 505.0, 329.0, 326.0]",11
006253.jpg,"[1257.0, 275.0, 203.0, 516.0]",1
006253.jpg,"[913.0, 0.0, 140.0, 52.0]",13
006253.jpg,"[1097.0, 92.0, 157.0, 240.0]",13
006253.jpg,"[1421.0, 1286.0, 182.0, 169.0]",13
006253.jpg,"[812.0, 1069.0, 311.0, 212.0]",10
006254.jpg,"[1462.0, 1427.0, 178.0, 58.0]",1
006254.jpg,"[1271.0, 1345.0, 228.0, 140.0]",2
006254.jpg,"[1416.0, 1346.0, 189.0, 139.0]",13
006254.jpg,"[320.0, 1321.0, 330.0, 164.0]",7
006254.jpg,"[455.0, 1096.0, 233.0, 293.0]",13
006254.jpg,"[812.0, 1128.0, 312.0, 212.0]",10
006254.jpg,"[658.0, 1120.0, 166.0, 207.0]",14
006254.jpg,"[556.0, 0.0, 115.0, 31.0]",15
006254.jpg,"[908.0, 20.0, 146.0, 90.0]",13
006254.jpg,"[326.0, 566.0, 389.0, 130.0]",4
006254.jpg,"[845.0, 549.0, 288.0, 351.0]",14
006254.jpg,"[899.0, 564.0, 328.0, 328.0]",11
006254.jpg,"[1256.0, 336.0, 206.0, 514.0]",1
006254.jpg,"[1097.0, 151.0, 158.0, 240.0]",13
006254.jpg,"[1634.0, 0.0, 131.0, 52.0]",9
006254.jpg,"[1443.0, 642.0, 190.0, 399.0]",10
006254.jpg,"[1405.0, 1182.0, 114.0, 110.0]",13
006257.jpg,"[1406.0, 1359.0, 115.0, 111.0]",13
006257.jpg,"[904.0, 158.0, 152.0, 128.0]",13
006257.jpg,"[504.0, 81.0, 169.0, 126.0]",15
006257.jpg,"[411.0, 1442.0, 244.0, 43.0]",7
006257.jpg,"[901.0, 742.0, 327.0, 333.0]",11
006257.jpg,"[1254.0, 520.0, 213.0, 509.0]",1
006257.jpg,"[1098.0, 327.0, 157.0, 242.0]",13
006257.jpg,"[983.0, 0.0, 129.0, 215.0]",3
006257.jpg,"[656.0, 0.0, 328.0, 133.0]",5
006257.jpg,"[845.0, 729.0, 288.0, 350.0]",14
006257.jpg,"[1596.0, 233.0, 169.0, 99.0]",9
006257.jpg,"[1445.0, 821.0, 190.0, 398.0]",10
006257.jpg,"[663.0, 1297.0, 166.0, 188.0]",14
006257.jpg,"[1426.0, 1464.0, 76.0, 21.0]",13
006257.jpg,"[461.0, 1273.0, 228.0, 212.0]",13
006257.jpg,"[813.0, 1306.0, 322.0, 179.0]",10
006257.jpg,"[321.0, 769.0, 389.0, 131.0]",4
006258.jpg,"[1401.0, 1416.0, 116.0, 69.0]",13
006258.jpg,"[904.0, 217.0, 153.0, 128.0]",13
006258.jpg,"[572.0, 0.0, 415.0, 190.0]",5
006258.jpg,"[504.0, 140.0, 169.0, 126.0]",15
006258.jpg,"[813.0, 1366.0, 266.0, 119.0]",10
006258.jpg,"[1099.0, 385.0, 157.0, 243.0]",13
006258.jpg,"[1599.0, 323.0, 166.0, 103.0]",9
006258.jpg,"[1253.0, 581.0, 215.0, 507.0]",1
006258.jpg,"[902.0, 801.0, 326.0, 335.0]",11
006258.jpg,"[844.0, 789.0, 289.0, 350.0]",14
006258.jpg,"[323.0, 841.0, 390.0, 130.0]",4
006258.jpg,"[1446.0, 880.0, 190.0, 398.0]",10
006258.jpg,"[665.0, 1359.0, 167.0, 126.0]",14
006258.jpg,"[463.0, 1332.0, 227.0, 153.0]",13
006258.jpg,"[1019.0, 0.0, 172.0, 312.0]",3
006260.jpg,"[493.0, 0.0, 150.0, 34.0]",7
006260.jpg,"[682.0, 1421.0, 96.0, 64.0]",14
006260.jpg,"[324.0, 966.0, 390.0, 130.0]",4
006260.jpg,"[1447.0, 999.0, 191.0, 397.0]",10
006260.jpg,"[817.0, 1428.0, 210.0, 57.0]",10
006260.jpg,"[501.0, 1452.0, 145.0, 33.0]",13
006260.jpg,"[844.0, 908.0, 289.0, 350.0]",14
006260.jpg,"[903.0, 920.0, 325.0, 339.0]",11
006260.jpg,"[1099.0, 503.0, 157.0, 243.0]",13
006260.jpg,"[1610.0, 514.0, 160.0, 112.0]",9
006260.jpg,"[1252.0, 704.0, 220.0, 503.0]",1
006260.jpg,"[439.0, 0.0, 61.0, 24.0]",13
006260.jpg,"[905.0, 335.0, 153.0, 128.0]",13
006260.jpg,"[721.0, 0.0, 181.0, 126.0]",2
006260.jpg,"[490.0, 22.0, 503.0, 282.0]",5
006260.jpg,"[505.0, 258.0, 170.0, 126.0]",15
